NOMINATIVO_DEL_SOGGETTO_BENEFICIARIO,CODICE_FISCALE_DEL_SOGGETTO_BENEFICIARIO,PARTITA_IVA_DEL_SOGGETTO_BENEFICIARIO,CATEGORIA,ATTO_DI_CONCESSIONE,IMPORTO_EROGATO,UNITA_DI_MISURA,MESE_DI_EROGAZIONE,ANNO_DI_EROGAZIONE
INDUSTRIA TERMOPLASTICA PAVESE S.P.A.,00238800189,00238800189,CERTIFICATI BIANCHI,CAR001840,48916.39,euro,7,2021
INTRAPAK S.P.A.,00851110155,00697360964,CERTIFICATI BIANCHI,CAR002178,18193.16,euro,10,2021
INTRAPAK S.P.A.,00851110155,00697360964,CERTIFICATI BIANCHI,CAR002178,19914.14,euro,12,2021
ISOLA VERDE SRL,00758950281,00758950281,CERTIFICATI BIANCHI,CAR002431,3687.81,euro,8,2021
ISTITUTO ONCOLOGICO DEL MEDITERRANO S.P.A.,02744310877,02744310877,CERTIFICATI BIANCHI,CAR001993,2079.72,euro,6,2021
ISTITUTO ONCOLOGICO DEL MEDITERRANO S.P.A.,02744310877,02744310877,CERTIFICATI BIANCHI,CAR001994,1134.39,euro,6,2021
JCOPLASTIC SPA,03350060657,12549920150,CERTIFICATI BIANCHI,CAR001999,114445.92,euro,7,2021
JRS SILVATEAM INGREDIENTS S.R.L.,02998950048,02998950048,CERTIFICATI BIANCHI,CAR002306,185619.42,euro,2,2021
KINEMA SRL,02623920358,02623920358,CERTIFICATI BIANCHI,CAR001979,3809.07,euro,10,2021
L.F. S.P.A.,00958880403,00958880403,CERTIFICATI BIANCHI,CAR001736,453.72,euro,12,2021
LA.SO.LE. EST S.P.A.,02533400301,02533400301,CERTIFICATI BIANCHI,CAR002181,16472.18,euro,2,2021
LA.SO.LE. EST S.P.A.,02533400301,02533400301,CERTIFICATI BIANCHI,CAR002181,13767.8,euro,8,2021
LADISA SRL,05282230720,05282230720,CERTIFICATI BIANCHI,CAR002054,615.3,euro,1,2021
LADISA SRL,05282230720,05282230720,CERTIFICATI BIANCHI,CAR002058,2153.55,euro,1,2021
LAPELOSA MICHELE,*************,,CERTIFICATI BIANCHI,CAR000418,277.61,euro,7,2021
LAR S.P.A.,01017000363,01017000363,CERTIFICATI BIANCHI,CAR001998,56300.01,euro,3,2021
LAR S.P.A.,01017000363,01017000363,CERTIFICATI BIANCHI,CAR001998,27380.88,euro,9,2021
LAR S.P.A.,01017000363,01017000363,CERTIFICATI BIANCHI,CAR002460,9834.14,euro,9,2021
LAVORGOMMA S.R.L.,01342930417,01342930417,CERTIFICATI BIANCHI,CAR001943,12306.01,euro,8,2021
LEPORATI MASSIMO,*************,,CERTIFICATI BIANCHI,CAR000820,326.77,euro,7,2021
LFOUNDRY S.R.L.,01465930665,01465930665,CERTIFICATI BIANCHI,CAR002084,884802.29,euro,1,2021
LFOUNDRY S.R.L.,01465930665,01465930665,CERTIFICATI BIANCHI,CAR002084,1007862.42,euro,12,2021
LIBERTY S.R.L.,00819600222,00819600222,CERTIFICATI BIANCHI,CAR001749,1134.39,euro,3,2021
LINDT & SPRUNGLI SPA,00197480122,00197480122,CERTIFICATI BIANCHI,CAR000992,21744.08,euro,4,2021
LINEA GREEN S.P.A.,02130930171,02061260986,CERTIFICATI BIANCHI,CAR001898,282435.32,euro,9,2021
LINEA GREEN S.P.A.,02130930171,02061260986,CERTIFICATI BIANCHI,CAR001899,172667.88,euro,9,2021
LINEA GREEN S.P.A.,02130930171,02061260986,CERTIFICATI BIANCHI,CAR001950,461578.24,euro,9,2021
LINEA GREEN S.P.A.,02130930171,02061260986,CERTIFICATI BIANCHI,CAR002252,297652.53,euro,9,2021
LUCART S.P.A.,00145780466,00145780466,CERTIFICATI BIANCHI,CAR002202,914821.03,euro,8,2021
LUCART S.P.A.,00145780466,00145780466,CERTIFICATI BIANCHI,CAR002420,1664674.34,euro,8,2021
LUCCHI VITTORIO,*************,,CERTIFICATI BIANCHI,CAR000575,171.84,euro,8,2021
M.G. LAVORAZIONE MATERIE PLASTICHE SPA,00171890247,00171890247,CERTIFICATI BIANCHI,CAR001946,185513.14,euro,8,2021
MADEL S.P.A.,01155210394,01155210394,CERTIFICATI BIANCHI,CAR001940,47070.5,euro,12,2021
MAINARDI SILVANO,*************,,CERTIFICATI BIANCHI,CAR002018,922.96,euro,5,2021
MALIBU'-SRL,08014140159,01957090408,CERTIFICATI BIANCHI,CAR002285,1510.56,euro,12,2021
MANFREDI MARZIA,*************,,CERTIFICATI BIANCHI,CAR000444,462.69,euro,6,2021
MARE S.P.A.,05509410964,05509410964,CERTIFICATI BIANCHI,CAR002542,74001.91,euro,9,2021
MARIA CECILIA HOSPITAL S.P.A.,00178460390,00178460390,CERTIFICATI BIANCHI,CAR001884,89218.59,euro,12,2021
MARIA CECILIA HOSPITAL S.P.A.,00178460390,00178460390,CERTIFICATI BIANCHI,CAR001885,70412.12,euro,1,2021
MARIA CECILIA HOSPITAL S.P.A.,00178460390,00178460390,CERTIFICATI BIANCHI,CAR001885,33533.88,euro,12,2021
MARIA CECILIA HOSPITAL S.P.A.,00178460390,00178460390,CERTIFICATI BIANCHI,CAR001886,67067.77,euro,1,2021
MARIA CECILIA HOSPITAL S.P.A.,00178460390,00178460390,CERTIFICATI BIANCHI,CAR001886,32610.93,euro,12,2021
MARIA CECILIA HOSPITAL S.P.A.,00178460390,00178460390,CERTIFICATI BIANCHI,CAR001887,67067.76,euro,1,2021
MARIA CECILIA HOSPITAL S.P.A.,00178460390,00178460390,CERTIFICATI BIANCHI,CAR001887,32918.58,euro,12,2021
MARIO COSTA,00224220038,00120480033,CERTIFICATI BIANCHI,CAR002004,11002.61,euro,1,2021
MARIO COSTA,00224220038,00120480033,CERTIFICATI BIANCHI,CAR002004,3375.15,euro,7,2021
MARKUS PERATHONER SNC E C.,00729570218,00729570218,CERTIFICATI BIANCHI,CAR001992,4922.41,euro,1,2021
MARKUS PERATHONER SNC E C.,00729570218,00729570218,CERTIFICATI BIANCHI,CAR001992,5845.35,euro,6,2021
MARTINI SPA,00548890409,00548890409,CERTIFICATI BIANCHI,CAR001802,97832.8,euro,7,2021
MESSERSI' PACKAGING S.R.L.,01267390423,01267390423,CERTIFICATI BIANCHI,CAR001968,319033.37,euro,9,2021
MIDAC S.P.A.,02103180242,02103180242,CERTIFICATI BIANCHI,CAR001866,136904.39,euro,7,2021
MIECI S.P.A.,12374760150,12374760150,CERTIFICATI BIANCHI,CAR001823,3999.45,euro,12,2021
MIGROSS S.P.A.,00858310238,00858310238,CERTIFICATI BIANCHI,CAR001913,39379.23,euro,1,2021
MIGROSS S.P.A.,00858310238,00858310238,CERTIFICATI BIANCHI,CAR001913,37840.99,euro,11,2021
MOMENTIVE PERFORMANCE MATERIALS SPECIALTIES SRL,03983950969,03983950969,CERTIFICATI BIANCHI,CAR002006,271039.93,euro,10,2021
MONDIALCARTA S.P.A.,00249040460,00249040460,CERTIFICATI BIANCHI,CAR002070,2386135.81,euro,8,2021
MONDO ENERGIA S.R.L.,02843110046,02843110046,CERTIFICATI BIANCHI,CAR001824,358104.96,euro,6,2021
MULTIMEDICA S.P.A.,06781690968,06781690968,CERTIFICATI BIANCHI,CAR002047,40917.49,euro,8,2021
NIAGARA S.R.L.,01019420361,01465650388,CERTIFICATI BIANCHI,CAR001822,7383.6,euro,8,2021
NICOLINI GABRIELE,*************,,CERTIFICATI BIANCHI,CAR000763,326.77,euro,7,2021
NOBERASCO S.P.A.,00856490156,01270390097,CERTIFICATI BIANCHI,CAR002198,65529.51,euro,7,2021
NUOVA CARTIERA DELLA TOSCANA SRL,01513520468,01513520468,CERTIFICATI BIANCHI,CAR001845,359027.91,euro,7,2021
NUOVA PARISE SRL,03701120242,03701120242,CERTIFICATI BIANCHI,CAR001901,25842.62,euro,1,2021
NUOVA PARISE SRL,03701120242,03701120242,CERTIFICATI BIANCHI,CAR001901,14767.21,euro,8,2021
NUOVA SPORTIVA S.S.D. A R.L,01629200385,01629200385,CERTIFICATI BIANCHI,CAR002206,2571.5,euro,6,2021
OPERA SAN GIUSEPPE,84003410044,84003410044,CERTIFICATI BIANCHI,CAR001644,21.68,euro,7,2021
OSPEDALE SAN CHIAFFREDO,00601580046,00601580046,CERTIFICATI BIANCHI,CAR001850,4922.41,euro,6,2021
PAC 2000 A SOCIETA' COOPERATIVA,00163040546,00163040546,CERTIFICATI BIANCHI,CAR001223,31193,euro,8,2021
PANURANIA S.P.A.,00290190529,00290190529,CERTIFICATI BIANCHI,CAR002474,7621.45,euro,10,2021
PARC DUE SPA,02575460239,02575460239,CERTIFICATI BIANCHI,CAR001096,1359.01,euro,1,2021
PARK HOTEL BELVEDERE S.A.S.,01061220222,01061220222,CERTIFICATI BIANCHI,CAR001872,1845.9,euro,6,2021
PARROCCHIA SS. REDENTORE,92008460393,92008460393,CERTIFICATI BIANCHI,CAR000826,217.84,euro,7,2021
"PRAMSTRAHLER S.R.L,",01711630218,01711630218,CERTIFICATI BIANCHI,CAR001921,59376.51,euro,9,2021
PROGETTO CAMPUS SRL,02441020340,02441020340,CERTIFICATI BIANCHI,CAR001969,13844.27,euro,7,2021
QC TERME DOLOMITI S.R.L.,02427160227,02427160227,CERTIFICATI BIANCHI,CAR002223,7867.32,euro,3,2021
QC TERME DOLOMITI S.R.L.,02427160227,02427160227,CERTIFICATI BIANCHI,CAR002223,12784.39,euro,6,2021
R.S.A. - RESIDENZE SANITARIE ASSISTENZIALI S.R.L.,05813260725,05813260725,CERTIFICATI BIANCHI,CAR001915,5331.17,euro,11,2021
RAIMONDI ALESSANDRA,*************,,CERTIFICATI BIANCHI,CAR000671,171.84,euro,6,2021
RENO DE MEDICI S.P.A.,00883670150,00883670150,CERTIFICATI BIANCHI,CAR001820,2043413.36,euro,5,2021
RESIDENCE BETULLE FIORITE,91012050166,91012050166,CERTIFICATI BIANCHI,CAR001466,794,euro,6,2021
RESIDENCE NICOLA'S,93050810253,93050810253,CERTIFICATI BIANCHI,CAR001725,378.13,euro,7,2021
RESIDENZA BOSCO NUOVO,92077350392,92077350392,CERTIFICATI BIANCHI,CAR000807,435.7,euro,8,2021
RESIDENZA BOSCO NUOVO,92077350392,92077350392,CERTIFICATI BIANCHI,CAR000808,217.84,euro,8,2021
RESIDENZA BOSCO NUOVO,92077350392,92077350392,CERTIFICATI BIANCHI,CAR000809,217.84,euro,8,2021
RESIDENZA BOSCO NUOVO,92077350392,92077350392,CERTIFICATI BIANCHI,CAR000810,217.84,euro,8,2021
RESIDENZA BOSCO NUOVO,92077350392,92077350392,CERTIFICATI BIANCHI,CAR000812,326.77,euro,8,2021
RESIDENZIALE LEONARDO,94173540363,94173540363,CERTIFICATI BIANCHI,CAR001437,313.62,euro,7,2021
RESIDENZIALE PIACENTINI,92077900394,92077900394,CERTIFICATI BIANCHI,CAR000659,257.76,euro,7,2021
RESIDENZIALE PIACENTINI,92077900394,92077900394,CERTIFICATI BIANCHI,CAR000660,85.92,euro,7,2021
RESIDENZIALE PIACENTINI,92077900394,92077900394,CERTIFICATI BIANCHI,CAR000661,171.84,euro,7,2021
RESIDENZIALE PIACENTINI,92077900394,92077900394,CERTIFICATI BIANCHI,CAR000662,171.84,euro,7,2021
REY PASTIFICIO S.R.L.,00904710050,00904710050,CERTIFICATI BIANCHI,CAR001779,146413.36,euro,11,2021
RISO SCOTTI SPA,00164240186,05078040150,CERTIFICATI BIANCHI,CAR001811,560846.52,euro,6,2021
ROMANTIK HOTEL TURM SRL,01499350211,01499350211,CERTIFICATI BIANCHI,CAR002055,1890.65,euro,4,2021
RUNGGHOF & CO. SAS DI PIRCHER GERHARD,02476940214,02476940214,CERTIFICATI BIANCHI,CAR002504,4671.22,euro,10,2021
S.C.A. SOCIETA' CATENE ALBERGHIERE S.R.L.,00406330464,00406330464,CERTIFICATI BIANCHI,CAR001862,3070.61,euro,7,2021
SABELLI S.P.A.,01343410443,01343410443,CERTIFICATI BIANCHI,CAR002621,1230.6,euro,12,2021
SABELLI S.P.A.,01343410443,01343410443,CERTIFICATI BIANCHI,CAR002622,1538.25,euro,12,2021
SACCHETTO SPA,02449810015,02449810015,CERTIFICATI BIANCHI,CAR002125,383531.53,euro,10,2021
SALUMIFICIO F.LLI FELICETTI SRL,00241590223,00241590223,CERTIFICATI BIANCHI,CAR002142,5900.49,euro,10,2021
SANPELLEGRINO SPA,00753740158,00753740158,CERTIFICATI BIANCHI,CAR001925,489471.64,euro,6,2021
SANPELLEGRINO SPA,00753740158,00753740158,CERTIFICATI BIANCHI,CAR001926,474396.78,euro,6,2021
SAVIO INDUSTRIAL SRL A SOCIO UNICO,02583430182,02583430182,CERTIFICATI BIANCHI,CAR002283,185937.1,euro,2,2021
SAVIO INDUSTRIAL SRL A SOCIO UNICO,02583430182,02583430182,CERTIFICATI BIANCHI,CAR002283,186036.26,euro,10,2021
SBE - VARVIT - SOCIETA' PER AZIONI,00052160314,00052160314,CERTIFICATI BIANCHI,CAR002034,226738.27,euro,6,2021
SCHIANCHI MIRCO,*************,,CERTIFICATI BIANCHI,CAR000473,185.08,euro,7,2021
SHARE THE POWER SRL,04577470265,04577470265,CERTIFICATI BIANCHI,CAR001791,922.96,euro,8,2021
SHARE THE POWER SRL,04577470265,04577470265,CERTIFICATI BIANCHI,CAR002000,6153.01,euro,6,2021
SILICONATURE SPA,00866910268,00866910268,CERTIFICATI BIANCHI,CAR001870,519006.07,euro,1,2021
SILICONATURE SPA,00866910268,00866910268,CERTIFICATI BIANCHI,CAR001870,541156.89,euro,10,2021
SIME ENERGIA SRL,01334330196,01334330196,CERTIFICATI BIANCHI,CAR001956,178437.18,euro,5,2021
SIRAM SPA,08786190150,08786190150,CERTIFICATI BIANCHI,CAR001932,212278.71,euro,6,2021
SIRAM SPA,08786190150,08786190150,CERTIFICATI BIANCHI,CAR001954,57418.11,euro,1,2021
SIRAM SPA,08786190150,08786190150,CERTIFICATI BIANCHI,CAR001954,94448.65,euro,6,2021
SIRAM SPA,08786190150,08786190150,CERTIFICATI BIANCHI,CAR001963,193963.15,euro,8,2021
SOCIETA AGRICOLA BERTOCCHI RENATO E LUIGI SOCIETA SEMPLICE,01971480346,01971480346,CERTIFICATI BIANCHI,CAR000459,333.56,euro,10,2021
SOCIETA' CANOTTIERI CASALE A.S.D.,82001010063,01874360066,CERTIFICATI BIANCHI,CAR002334,10080,euro,6,2021
SOCIETA' CANOTTIERI CASALE A.S.D.,82001010063,01874360066,CERTIFICATI BIANCHI,CAR002334,5654.64,euro,11,2021
SOCIETA' CHIMICA BUSSI S.P.A.,01451960494,01451960494,CERTIFICATI BIANCHI,CAR002369,156854.56,euro,9,2021
SOCIETA' CHIMICA BUSSI S.P.A.,01451960494,01451960494,CERTIFICATI BIANCHI,CAR002371,153658.47,euro,9,2021
SOCIETA' ELETTRICA MORBEGNO COOP.A R.L.,00050450147,00050450147,CERTIFICATI BIANCHI,CAR002361,86432.5,euro,10,2021
SOCIETA' ELETTRICA MORBEGNO COOP.A R.L.,00050450147,00050450147,CERTIFICATI BIANCHI,CAR002362,49143.05,euro,10,2021
SOCIETA' ELETTRICA MORBEGNO COOP.A R.L.,00050450147,00050450147,CERTIFICATI BIANCHI,CAR002363,156566.3,euro,10,2021
SOCIETA' IMMOBILIARE DOLCE CASA S.R.L.,00333590222,00333590222,CERTIFICATI BIANCHI,CAR001803,2461.2,euro,10,2021
SOFFASS S.P.A.,01829730462,01829730462,CERTIFICATI BIANCHI,CAR001960,557770.01,euro,8,2021
SOLAR30 SRL,09905670965,09905670965,CERTIFICATI BIANCHI,CAR001818,57530.61,euro,8,2021
SOLVAY CHIMICA ITALIA SPA,00104340492,00104340492,CERTIFICATI BIANCHI,CAR002041,33782157.59,euro,6,2021
SOLVAY SOLEXIS SPA,03521920961,03521920961,CERTIFICATI BIANCHI,CAR002057,4658133.35,euro,7,2021
SORIN GROUP ITALIA SRL,10556980158,02109510368,CERTIFICATI BIANCHI,CAR002150,362879.82,euro,8,2021
SPORT E SALUTE S.P.A.,07207761003,07207761003,CERTIFICATI BIANCHI,CAR002141,30302.94,euro,5,2021
SPORTING S.R.L.,01403900226,01403900226,CERTIFICATI BIANCHI,CAR002155,2458.53,euro,10,2021
T.S.M. GALVANOCROMO S.R.L.,00858350036,00858350036,CERTIFICATI BIANCHI,CAR001086,3240.7,euro,2,2021
TECNOPOLIS S.P.A.,01904111208,01904111208,CERTIFICATI BIANCHI,CAR000958,522.69,euro,1,2021
TECNOVALORE SRL,03449030968,03449030968,CERTIFICATI BIANCHI,CAR001981,123060.12,euro,9,2021
TEP ENERGY SOLUTION SRL,08922251007,08922251007,CERTIFICATI BIANCHI,CAR002570,43994,euro,8,2021
TEP ENERGY SOLUTION SRL,08922251007,08922251007,CERTIFICATI BIANCHI,CAR002601,143365.04,euro,9,2021
TEP ENERGY SOLUTION SRL,08922251007,08922251007,CERTIFICATI BIANCHI,CAR002624,21535.52,euro,10,2021
TEP ENERGY SOLUTION SRL,08922251007,08922251007,CERTIFICATI BIANCHI,CAR002648,2461.2,euro,11,2021
TESSILBRENTA SRL,01239350240,01239350240,CERTIFICATI BIANCHI,CAR000978,7317.72,euro,8,2021
TORRI ROBERTO,*************,,CERTIFICATI BIANCHI,CAR000437,185.08,euro,6,2021
TRADIZIONI PADANE S.R.L.,01626370983,01626370983,CERTIFICATI BIANCHI,CAR001656,4726.62,euro,8,2021
TRATTORIA ALLE TROTE SNC DEI F.LLI OTTOLINI E C.,02182070983,02182070983,CERTIFICATI BIANCHI,CAR000384,432.23,euro,11,2021
TROMBINI MARISA,*************,,CERTIFICATI BIANCHI,CAR002094,378.13,euro,6,2021
VALNOCE S.R.L.,11272430015,11272430015,CERTIFICATI BIANCHI,CAR001804,6153.01,euro,6,2021
VBN S.P.A.,03404720264,03404720264,CERTIFICATI BIANCHI,CAR002258,37060.47,euro,1,2021
VBN S.P.A.,03404720264,03404720264,CERTIFICATI BIANCHI,CAR002258,24612.02,euro,8,2021
VENATOR PIGMENTS S.R.L.,02146370263,07365630016,CERTIFICATI BIANCHI,CAR002162,887531.29,euro,7,2021
VENCHI S.P.A.,05744670968,05744670968,CERTIFICATI BIANCHI,CAR002052,82054.18,euro,4,2021
VENCHIAREDO SPA,01558410930,01558410930,CERTIFICATI BIANCHI,CAR002033,135058.48,euro,1,2021
VENCHIAREDO SPA,01558410930,01558410930,CERTIFICATI BIANCHI,CAR002033,171976.52,euro,2,2021
VENCHIAREDO SPA,01558410930,01558410930,CERTIFICATI BIANCHI,CAR002033,168900.02,euro,8,2021
VIESSMANN SRL,00924590219,02168810238,CERTIFICATI BIANCHI,CAR002166,2212.68,euro,3,2021
VILLAGGIO AMICO SRL,06788610969,06788610969,CERTIFICATI BIANCHI,CAR001861,51992.9,euro,7,2021
VIRGINIA BRACELLI S.P.A.,11588991007,11588991007,CERTIFICATI BIANCHI,CAR002309,19176.58,euro,7,2021
VIRGINIA BRACELLI S.P.A.,11588991007,11588991007,CERTIFICATI BIANCHI,CAR002309,13767.8,euro,9,2021
VISHAY SEMICONDUCTOR ITALIANA S.P.A.,00475790010,00475790010,CERTIFICATI BIANCHI,CAR002510,89218.58,euro,9,2021
VOELSER HOF KG DES RIEDER D.,02479420214,02479420214,CERTIFICATI BIANCHI,CAR002056,2457.85,euro,4,2021
VOELSER HOF KG DES RIEDER D.,02479420214,02479420214,CERTIFICATI BIANCHI,CAR002056,1323.45,euro,8,2021
