NOMINATIVO_DEL_SOGGETTO_BENEFICIARIO,CODICE_FISCALE_DEL_SOGGETTO_BENEFICIARIO,PARTITA_IVA_DEL_SOGGETTO_BENEFICIARIO,CATEGORIA,ATTO_DI_CONCESSIONE,IMPORTO_EROGATO,UNITA_DI_MISURA,MESE_DI_EROGAZIONE,ANNO_DI_EROGAZIONE
7EVEN TOWER,91174900356,91174900356,CERTIFICATI BIANCHI,CAR001683,567.2,euro,6,2024
A.H. SRL,02170470229,02170470229,CERTIFICATI BIANCHI,CAR002122,3196.09,euro,10,2024
A.H. SRL,02170470229,02170470229,CERTIFICATI BIANCHI,CAR002123,4425.36,euro,10,2024
ABBAZIA DI PRAGLIA,00498930288,00863870283,CERTIFICATI BIANCHI,CAR003222,6914.6,euro,11,2024
ABBAZIA DI PRAGLIA,00498930288,00863870283,CERTIFICATI BIANCHI,CAR003223,7161.55,euro,11,2024
ABK GROUP INDUSTRIE CERAMICHE S.P.A.,02097380360,02097380360,CERTIFICATI BIANCHI,CAR002903,254458.42,euro,7,2024
ABK GROUP INDUSTRIE CERAMICHE S.P.A.,02097380360,02097380360,CERTIFICATI BIANCHI,CAR002904,241182.33,euro,9,2024
ACEA PINEROLESE ENERGIA SRL,08547890015,08547890015,CERTIFICATI BIANCHI,CAR002341,2228.66,euro,5,2024
ACEA PINEROLESE ENERGIA SRL,08547890015,08547890015,CERTIFICATI BIANCHI,CAR002364,5420.82,euro,4,2024
ACEA PRODUZIONE SPA,11381121000,11381121000,CERTIFICATI BIANCHI,CAR001795,1052349.06,euro,7,2024
ACEA PRODUZIONE SPA,11381121000,11381121000,CERTIFICATI BIANCHI,CAR001798,786255.52,euro,7,2024
ACEA PRODUZIONE SPA,11381121000,11381121000,CERTIFICATI BIANCHI,CAR003233,938767.5,euro,7,2024
ACINQUE INNOVAZIONE S.R.L.,00802100149,00802100149,CERTIFICATI BIANCHI,CAR001856,5858.37,euro,9,2024
ACINQUE INNOVAZIONE S.R.L.,00802100149,00802100149,CERTIFICATI BIANCHI,CAR001857,4933.37,euro,9,2024
ACINQUE INNOVAZIONE S.R.L.,00802100149,00802100149,CERTIFICATI BIANCHI,CAR001858,4008.36,euro,9,2024
ACINQUE INNOVAZIONE S.R.L.,00802100149,00802100149,CERTIFICATI BIANCHI,CAR001958,21891.82,euro,9,2024
AGRIPLANT SRL,01928660263,01928660263,CERTIFICATI BIANCHI,CAR002899,11359.7,euro,9,2024
ALBA DEL BORGO SOCIETA AGRICOLA S.S.,02579360344,02579360344,CERTIFICATI BIANCHI,CAR001109,522.7,euro,8,2024
ALBERGO AL FOSS S.R.L.,01136580220,01136580220,CERTIFICATI BIANCHI,CAR002823,5185.95,euro,5,2024
ALBERGO AL FOSS S.R.L.,01136580220,01136580220,CERTIFICATI BIANCHI,CAR002823,5185.95,euro,7,2024
ALBERGO ARNIKA DI LASTEI MAURO E C. SAS,02042550224,02042550224,CERTIFICATI BIANCHI,CAR002819,1234.75,euro,9,2024
ALBERGO MONTANARA DI DELLAGIACOMA MICHELE & C. S.A.S.,01192520227,01192520227,CERTIFICATI BIANCHI,CAR003045,4445.1,euro,8,2024
ALBERGO PANORAMA DI BOZZETTA DONATA & C. S.A.S,01096690225,01096690225,CERTIFICATI BIANCHI,CAR002465,1720.98,euro,8,2024
ALBERGO RISTORANTE F.LLI FABBRINI SRL,00101900512,00101900512,CERTIFICATI BIANCHI,CAR001680,1512.52,euro,11,2024
ALBERGO RISTORANTE LA SIRENETTA S.R.L.,00371150319,00371150319,CERTIFICATI BIANCHI,CAR000985,273.8,euro,5,2024
ALBERGO ROSA SNC,01296780222,01296780222,CERTIFICATI BIANCHI,CAR002477,1720.98,euro,8,2024
ALFA SOLAR S.R.L.,03065120788,03065120788,CERTIFICATI BIANCHI,CAR002925,113597,euro,10,2024
ALI S.R.L.,02148390301,02148390301,CERTIFICATI BIANCHI,CAR001784,30149.73,euro,6,2024
ALMHOF HOTEL CALL SAS DI FRANCESCO CALL & C.,00848380218,00848380218,CERTIFICATI BIANCHI,CAR003049,5432.9,euro,11,2024
ALMHOF HOTEL CALL SAS DI FRANCESCO CALL & C.,00848380218,00848380218,CERTIFICATI BIANCHI,CAR003050,5432.9,euro,11,2024
ALPERIA GREEN FUTURE SRL,03900390273,03900390273,CERTIFICATI BIANCHI,CAR003193,1089990,euro,10,2024
ALPI DUE S.R.L.,00412920225,13247230157,CERTIFICATI BIANCHI,CAR003481,1481.7,euro,10,2024
ALPI DUE S.R.L.,00412920225,13247230157,CERTIFICATI BIANCHI,CAR003482,1728.65,euro,10,2024
ALTO GARDA POWER SRL,01993140225,01993140225,CERTIFICATI BIANCHI,CAR002792,7522590.9,euro,5,2024
AMATORI NUOTO FOLLONICA S.S.D. A R.L.,90014080536,01319280531,CERTIFICATI BIANCHI,CAR002212,1720.98,euro,1,2024
AMBIEZ S.R.L.,00607590221,00607590221,CERTIFICATI BIANCHI,CAR002619,1475.13,euro,10,2024
AMBIEZ S.R.L.,00607590221,00607590221,CERTIFICATI BIANCHI,CAR003281,4198.15,euro,10,2024
ANDRIANI SPA,06880780728,06880780728,CERTIFICATI BIANCHI,CAR002766,66361.68,euro,9,2024
ANDRIANI SPA,06880780728,06880780728,CERTIFICATI BIANCHI,CAR002766,64678.26,euro,11,2024
ANTICO BAGNO DI ZULIAN MARCELLO E C. SNC,01098010224,01098010224,CERTIFICATI BIANCHI,CAR002861,6173.75,euro,9,2024
ARIEL SRL,01933230227,01933230227,CERTIFICATI BIANCHI,CAR001846,5230.05,euro,8,2024
ARTSANA SPA,00227010139,00227010139,CERTIFICATI BIANCHI,CAR002261,114321.9,euro,6,2024
ARUBA SPA,04552920482,01573850516,CERTIFICATI BIANCHI,CAR001833,523800.67,euro,5,2024
ASSOCIAZIONE SPORTIVA DILETTANTISTICA SPORTING CLUB MILANO 2,91502440158,06927020153,CERTIFICATI BIANCHI,CAR001938,21843.17,euro,8,2024
ATHENA SPORTING CLUB SSDARL,90030380506,01593350505,CERTIFICATI BIANCHI,CAR002499,1229.27,euro,10,2024
AZ. AGR. SERRE SUL MARE DI FERRARI ALESSANDRO E BRUZZONE STEFANO S.S.,01320810995,01320810995,CERTIFICATI BIANCHI,CAR003508,10371.9,euro,10,2024
AZIENDA MULTISERVIZI CASALESE S.P.A.,91015980062,01639620069,CERTIFICATI BIANCHI,CAR003540,22027.5,euro,11,2024
AZIENDA SERVIZI ALLA PERSONA (ASP) DEI COMUNI DELLA BASSA ROMAGNA,02295380394,02295380394,CERTIFICATI BIANCHI,CAR001332,229.66,euro,8,2024
AZIENDA SERVIZI ALLA PERSONA (ASP) DEI COMUNI DELLA BASSA ROMAGNA,02295380394,02295380394,CERTIFICATI BIANCHI,CAR001334,111.38,euro,8,2024
AZIENDA USL TOSCANA NORD OVEST,02198590503,02198590503,CERTIFICATI BIANCHI,CAR001072,29650.39,euro,8,2024
AZIENDA USL TOSCANA NORD OVEST,02198590503,02198590503,CERTIFICATI BIANCHI,CAR001298,45927.41,euro,6,2024
AZIENDA USL TOSCANA NORD OVEST,02198590503,02198590503,CERTIFICATI BIANCHI,CAR001774,105354.22,euro,6,2024
BELLAVISTA RELAX S.R.L.,00836890228,00836890228,CERTIFICATI BIANCHI,CAR001654,2646.9,euro,10,2024
BESTE SPA,01629440973,01629440973,CERTIFICATI BIANCHI,CAR003175,7161.55,euro,9,2024
BETULLA SAS DI ALBASINI E. & C,00585520224,00585520224,CERTIFICATI BIANCHI,CAR003519,1975.6,euro,10,2024
BEZIRKSGEMEINSCHAFT BURGGRAFENAMT COMUNITA' COMPRENSORIALE BURGRAVIATO,82007010216,01341190211,CERTIFICATI BIANCHI,CAR002063,8633.39,euro,9,2024
BEZZI FABRIZIO,*************,,CERTIFICATI BIANCHI,CAR000764,326.77,euro,8,2024
BI-QEM S.P.A.,00723430153,00723430153,CERTIFICATI BIANCHI,CAR003358,61737.5,euro,10,2024
BI-QEM S.P.A.,00723430153,00723430153,CERTIFICATI BIANCHI,CAR003359,62231.4,euro,10,2024
BIO TRE PONTI SOCIETA' AGRICOLA SRL,02964880211,02964880211,CERTIFICATI BIANCHI,CAR003380,32597.4,euro,10,2024
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,CERTIFICATI BIANCHI,CAR002789,21978.55,euro,5,2024
BIOFARMA S.R.L.,02895910301,02895910301,CERTIFICATI BIANCHI,CAR001839,381486.38,euro,12,2024
BISIO PROGETTI SPA,01402670069,01402670069,CERTIFICATI BIANCHI,CAR003170,490195.75,euro,6,2024
BITRON SPA,03731360016,03731360016,CERTIFICATI BIANCHI,CAR002777,142984.05,euro,6,2024
BLU SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,02278440207,02278440207,CERTIFICATI BIANCHI,CAR001504,4348.5,euro,6,2024
BLU SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,02278440207,02278440207,CERTIFICATI BIANCHI,CAR001505,3970.37,euro,6,2024
BLUERGO,04614000265,04614000265,CERTIFICATI BIANCHI,CAR002502,4179.51,euro,8,2024
BODY ENERGIE,03716930239,03716930239,CERTIFICATI BIANCHI,CAR003603,5432.9,euro,11,2024
BONACINI STEFANO,*************,,CERTIFICATI BIANCHI,CAR001976,922.96,euro,8,2024
BONI FAUSTINO,*************,,CERTIFICATI BIANCHI,CAR001155,209.07,euro,8,2024
BONO & DITTA S.P.A.,00059390815,00059390815,CERTIFICATI BIANCHI,CAR003563,18521.25,euro,10,2024
BORGO MOLINO VIGNE E VINI S.R.L.,04143140269,04143140269,CERTIFICATI BIANCHI,CAR002448,8604.88,euro,12,2024
BORGOBRUFA S.R.L.,03899350544,03899350544,CERTIFICATI BIANCHI,CAR003499,7161.55,euro,10,2024
BORGWARNER MORSE SYSTEMS ITALY S.R.L.,06749560154,06749560154,CERTIFICATI BIANCHI,CAR001868,116599.46,euro,7,2024
BOUGANVILLE HOTEL SRL,01271560763,01271560763,CERTIFICATI BIANCHI,CAR003218,493.9,euro,10,2024
BOUGANVILLE HOTEL SRL,01271560763,01271560763,CERTIFICATI BIANCHI,CAR003219,3457.3,euro,10,2024
BOUGANVILLE HOTEL SRL,01271560763,01271560763,CERTIFICATI BIANCHI,CAR003220,3457.3,euro,10,2024
BRESAOLE PINI S.R.L.,00528460140,00528460140,CERTIFICATI BIANCHI,CAR003437,51612.55,euro,11,2024
BRIZIO SRL,00647770049,00647770049,CERTIFICATI BIANCHI,CAR001941,4614.75,euro,8,2024
BRUNET HOTEL SNC,01647780228,01647780228,CERTIFICATI BIANCHI,CAR002434,3687.81,euro,10,2024
BRUNET HOTEL SNC,01647780228,01647780228,CERTIFICATI BIANCHI,CAR002436,4917.07,euro,10,2024
C.I.D.A.S. SOC. COOP. A R.L. SOCIETA' COOPERATIVA,00463980383,00463980383,CERTIFICATI BIANCHI,CAR002627,2963.4,euro,7,2024
CARLO BRAMBILLA S.R.L.,00767890155,00691960967,CERTIFICATI BIANCHI,CAR002518,30663.2,euro,7,2024
CARMA S.A.S.,03299090237,03299090237,CERTIFICATI BIANCHI,CAR002826,488.66,euro,8,2024
CARTIERA CAMA SRL,00183550185,00183550185,CERTIFICATI BIANCHI,CAR001947,194742.64,euro,8,2024
CARTIERA DI FERRARA S.P.A.,01442090385,01442090385,CERTIFICATI BIANCHI,CAR001914,515929.57,euro,7,2024
CARTIERA SAN LORENZO SRL,01558930473,01558930473,CERTIFICATI BIANCHI,CAR002024,385485.84,euro,7,2024
CARTIERE ERMOLLI SPA,02415380308,02415380308,CERTIFICATI BIANCHI,CAR002069,1176762.44,euro,6,2024
CASA ASSISTENZA ANZIANI A.TOBLINI,02237200239,02237200239,CERTIFICATI BIANCHI,CAR002043,1541.68,euro,10,2024
CASA ASSISTENZA ANZIANI A.TOBLINI,02237200239,02237200239,CERTIFICATI BIANCHI,CAR002044,925.01,euro,10,2024
CASA DI CURA PRIVATA PARCO DEI TIGLI SRL,02011180284,02011180284,CERTIFICATI BIANCHI,CAR002999,2716.45,euro,8,2024
CASA DI CURA PRIVATA PARCO DEI TIGLI SRL,02011180284,02011180284,CERTIFICATI BIANCHI,CAR003000,4692.05,euro,8,2024
CASA DI CURA PRIVATA PARCO DEI TIGLI SRL,02011180284,02011180284,CERTIFICATI BIANCHI,CAR003297,3704.25,euro,8,2024
CASALGRANDE PADANA S.P.A.,01622500369,01270230350,CERTIFICATI BIANCHI,CAR001863,505777.11,euro,8,2024
CASEARIA TONIOLO SPA,01217950268,01217950268,CERTIFICATI BIANCHI,CAR003397,33091.3,euro,12,2024
CASEIFICIO VILLA S.R.L.,01008050179,00595390980,CERTIFICATI BIANCHI,CAR002967,61737.5,euro,5,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR001869,44609.3,euro,6,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR001902,66452.47,euro,7,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR001995,43686.34,euro,8,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR002029,184590.19,euro,5,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR002174,243395.01,euro,6,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR002177,279289.62,euro,6,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR002579,43024.37,euro,6,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR002625,144595.64,euro,7,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR002765,311897.85,euro,6,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR002800,30374.85,euro,6,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR002871,27164.5,euro,6,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR002962,11063.41,euro,9,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR003076,212870.9,euro,6,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR003130,11112.75,euro,9,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR003187,29387.05,euro,6,2024
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR003443,68899.05,euro,10,2024
CENTRO ACQUA E VITA SRL,02945830244,02945830244,CERTIFICATI BIANCHI,CAR001847,5230.05,euro,5,2024
CENTRO SERVIZI ALLA PERSONA MORELLI BUGNA,80013390234,01557080239,CERTIFICATI BIANCHI,CAR001630,1326.4,euro,9,2024
CENTRO VACANZE VERONZA S.R.L.,00865360226,00865360226,CERTIFICATI BIANCHI,CAR003518,1975.6,euro,10,2024
CERAMICA DEL CONCA SPA,00819720400,00819720400,CERTIFICATI BIANCHI,CAR002104,230291.67,euro,7,2024
CERTINERGIA SRL,07599470965,07599470965,CERTIFICATI BIANCHI,CAR002837,35648.77,euro,9,2024
CIASA ANTINES SAS DI GRANRUAZ CHRISTINE & C.,01466440219,01466440219,CERTIFICATI BIANCHI,CAR001959,5845.35,euro,5,2024
CO-VER POWER TECHNOLOGY S.P.A.,02059030037,02059030037,CERTIFICATI BIANCHI,CAR002392,444994.91,euro,6,2024
CO-VER POWER TECHNOLOGY S.P.A.,02059030037,02059030037,CERTIFICATI BIANCHI,CAR002393,479414.4,euro,6,2024
CO-VER POWER TECHNOLOGY S.P.A.,02059030037,02059030037,CERTIFICATI BIANCHI,CAR002394,385252.5,euro,6,2024
CO-VER POWER TECHNOLOGY S.P.A.,02059030037,02059030037,CERTIFICATI BIANCHI,CAR002427,576280.7,euro,6,2024
CO-VER POWER TECHNOLOGY S.P.A.,02059030037,02059030037,CERTIFICATI BIANCHI,CAR002829,160517.5,euro,6,2024
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR002232,34419.49,euro,8,2024
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR002233,532850.34,euro,8,2024
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR002320,335590.08,euro,8,2024
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR002322,397176.55,euro,7,2024
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR002323,559562.66,euro,9,2024
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR002335,1143464.83,euro,9,2024
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR002485,113597,euro,8,2024
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR002507,243245.75,euro,8,2024
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR002910,36795.55,euro,9,2024
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR002911,123968.9,euro,8,2024
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR002929,124709.75,euro,8,2024
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR003231,150639.5,euro,8,2024
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR003248,907047.35,euro,8,2024
COMAL SRL,01585540360,01585540360,CERTIFICATI BIANCHI,CAR002406,161279.92,euro,9,2024
COMBIGRAF SRL,02499450266,02499450266,CERTIFICATI BIANCHI,CAR003547,493.9,euro,10,2024
COMBIGRAF SRL,02499450266,02499450266,CERTIFICATI BIANCHI,CAR003601,493.9,euro,11,2024
COMBIGRAF SRL,02499450266,02499450266,CERTIFICATI BIANCHI,CAR003602,493.9,euro,11,2024
COMET S.P.A.,03260430966,03260430966,CERTIFICATI BIANCHI,CAR002513,87032.15,euro,9,2024
CONCERIA ANTIBA SPA,01015070509,01015070509,CERTIFICATI BIANCHI,CAR003234,44451,euro,10,2024
CONCERIA MONTEBELLO SPA,00584940241,00584940241,CERTIFICATI BIANCHI,CAR001912,26150.28,euro,9,2024
CONDOMINIO ALESSANDRA,92173840346,92173840346,CERTIFICATI BIANCHI,CAR000775,217.84,euro,8,2024
CONDOMINIO ALESSANDRA,92173840346,92173840346,CERTIFICATI BIANCHI,CAR000776,217.84,euro,8,2024
CONDOMINIO ANDREA,92175520342,92175520342,CERTIFICATI BIANCHI,CAR001461,313.62,euro,8,2024
CONDOMINIO BERTANELLA 11/A,91043350346,91043350346,CERTIFICATI BIANCHI,CAR001933,567.2,euro,7,2024
CONDOMINIO BERTANELLA 11/A,91043350346,91043350346,CERTIFICATI BIANCHI,CAR001934,567.2,euro,7,2024
CONDOMINIO CELESTE,93037600363,93037600363,CERTIFICATI BIANCHI,CAR000865,108.93,euro,7,2024
CONDOMINIO CELESTE,93037600363,93037600363,CERTIFICATI BIANCHI,CAR000866,217.84,euro,7,2024
CONDOMINIO CELESTE,93037600363,93037600363,CERTIFICATI BIANCHI,CAR000867,217.84,euro,7,2024
CONDOMINIO FEDERICO,91391570370,91391570370,CERTIFICATI BIANCHI,CAR003404,307.66,euro,10,2024
CONDOMINIO LE QUERCE,91585110157,91585110157,CERTIFICATI BIANCHI,CAR001369,453.72,euro,8,2024
CONDOMINIO LEPANTO,90039520367,90039520367,CERTIFICATI BIANCHI,CAR001642,189.07,euro,8,2024
CONDOMINIO LEPANTO,90039520367,90039520367,CERTIFICATI BIANCHI,CAR001647,189.07,euro,8,2024
CONDOMINIO ROSA THEA,91042830348,91042830348,CERTIFICATI BIANCHI,CAR002016,378.13,euro,7,2024
CONDOMINIO SARA,91164960352,91164960352,CERTIFICATI BIANCHI,CAR000951,215.14,euro,8,2024
CONDOMINIO SIMONE,91353550378,91353550378,CERTIFICATI BIANCHI,CAR000863,108.93,euro,8,2024
CONDOMINIO SIMONE,91353550378,91353550378,CERTIFICATI BIANCHI,CAR000864,108.93,euro,8,2024
CONDOMINIO VIA CENCETTI 5 BOLOGNA,91356290378,91356290378,CERTIFICATI BIANCHI,CAR002289,737.56,euro,8,2024
CONDOMINIO ZANFROGNINI 1,94170650363,94170650363,CERTIFICATI BIANCHI,CAR000805,217.84,euro,8,2024
CONDOMINIO ZANFROGNINI 1,94170650363,94170650363,CERTIFICATI BIANCHI,CAR000806,217.84,euro,8,2024
CONSORZIO DELLE RESIDENZE REALI SABAUDE,97704430012,09903230010,CERTIFICATI BIANCHI,CAR001560,76193.17,euro,1,2024
CONSORZIO DELLE RESIDENZE REALI SABAUDE,97704430012,09903230010,CERTIFICATI BIANCHI,CAR001560,97557.5,euro,6,2024
COOP. ENERG. - SOCIETA' COOPERATIVA,03193360603,03193360603,CERTIFICATI BIANCHI,CAR003596,4445.1,euro,12,2024
COOPSELIOS,01164310359,01164310359,CERTIFICATI BIANCHI,CAR003037,491.7,euro,11,2024
CORRADI ALESSANDRA,*************,,CERTIFICATI BIANCHI,CAR001977,189.07,euro,10,2024
CRISTIANIA S.R.L.,01697610481,00608540225,CERTIFICATI BIANCHI,CAR003278,2963.4,euro,11,2024
CRISTIANIA S.R.L.,01697610481,00608540225,CERTIFICATI BIANCHI,CAR003279,3457.3,euro,11,2024
CRISTOFORETTI SERVIZI ENERGIA S.P.A.,01510980228,01510980228,CERTIFICATI BIANCHI,CAR002589,36632.17,euro,8,2024
CRISTOFORETTI SERVIZI ENERGIA S.P.A.,01510980228,01510980228,CERTIFICATI BIANCHI,CAR002909,6146.34,euro,8,2024
DALLA COSTA ALIMENTARE S.R.L.,02464140264,02464140264,CERTIFICATI BIANCHI,CAR002461,20433.22,euro,7,2024
DENTIS RECYCLING ITALY SRL,03733260040,03733260040,CERTIFICATI BIANCHI,CAR003560,491924.4,euro,10,2024
DENTIS RECYCLING ITALY SRL,03733260040,03733260040,CERTIFICATI BIANCHI,CAR003561,310416.15,euro,10,2024
DOLASILLA PARK HOTEL S.R.L.,02049760222,02049760222,CERTIFICATI BIANCHI,CAR002834,3704.25,euro,8,2024
DOPPEL FARMACEUTICI SRL,07188610153,00843950338,CERTIFICATI BIANCHI,CAR001953,318110.42,euro,8,2024
DOPPEL FARMACEUTICI SRL,07188610153,00843950338,CERTIFICATI BIANCHI,CAR001955,235044.83,euro,8,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR001835,632221.38,euro,6,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002091,147364.49,euro,6,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002093,114813.6,euro,6,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002159,241919.88,euro,6,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002400,120959.94,euro,7,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002415,217562.95,euro,6,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002416,223983.65,euro,6,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002417,243149.16,euro,6,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002429,105471.17,euro,6,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002655,79024,euro,6,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002707,165209.55,euro,6,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002708,279794.35,euro,7,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002713,271398.05,euro,7,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002755,367461.6,euro,7,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002790,308440.55,euro,7,2024
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002906,153849.85,euro,6,2024
E.ON ENERGY INFRASTRUCTURE SOLUTIONS S.R.L.,08326390963,08326390963,CERTIFICATI BIANCHI,CAR003467,58109.4,euro,10,2024
E.ON-CAPNET S.R.L.,10682960967,10682960967,CERTIFICATI BIANCHI,CAR003156,365732.95,euro,6,2024
ECOGENA S.R.L.,09651601008,09651601008,CERTIFICATI BIANCHI,CAR003348,29452.5,euro,1,2024
ECOGENA S.R.L.,09651601008,09651601008,CERTIFICATI BIANCHI,CAR003348,55192.5,euro,12,2024
EE50 S.R.L.,03853580045,03853580045,CERTIFICATI BIANCHI,CAR003300,5432.9,euro,10,2024
EE50 S.R.L.,03853580045,03853580045,CERTIFICATI BIANCHI,CAR003300,4939,euro,11,2024
EFFEBIESSE SPA,01816330177,00656620986,CERTIFICATI BIANCHI,CAR002278,18193.16,euro,10,2024
EGIDIO GALBANI S.R.L.,03419280965,03419280965,CERTIFICATI BIANCHI,CAR001837,92295.09,euro,5,2024
EIS ENERGY INVESTMENT SOLUTIONS S.R.L.,09194900966,09194900966,CERTIFICATI BIANCHI,CAR001996,1230.6,euro,7,2024
ELCAM MEDICAL ITALY SPA,12096350157,12096350157,CERTIFICATI BIANCHI,CAR001989,206125.7,euro,9,2024
ELCOGRAF S.P.A.,12319410150,12319410150,CERTIFICATI BIANCHI,CAR003191,99767.8,euro,10,2024
ELVIM INT. SRL,06871910961,06871910961,CERTIFICATI BIANCHI,CAR002037,18459.02,euro,8,2024
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001781,2768.85,euro,10,2024
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001812,307.66,euro,10,2024
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001876,30149.73,euro,10,2024
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001949,5230.05,euro,10,2024
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001961,11690.71,euro,10,2024
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001964,33226.23,euro,10,2024
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001971,10152.46,euro,10,2024
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001973,12306.01,euro,10,2024
ENERPROJECT SRL,01277080329,01277080329,CERTIFICATI BIANCHI,CAR002097,564725.59,euro,8,2024
ENERPROJECT SRL,01277080329,01277080329,CERTIFICATI BIANCHI,CAR002158,165951.14,euro,9,2024
ENERPROJECT SRL,01277080329,01277080329,CERTIFICATI BIANCHI,CAR002449,58513.14,euro,9,2024
